"CHR","GENE","P","ORIG_SNP","NOHOM_SNP","X1","X2","X3","X4"
15,"JMJD7",1,3,2,18,0,6896,0
15,"JMJD7-PLA2G4B,PLA2G4B",1,34,25,0,18,162,6734
15,"JMJD7,JMJD7-PLA2G4B",1,10,7,0,18,0,6896
15,"KATNBL1",1,1,1,0,18,0,6896
15,"KBTBD13",1,4,3,18,0,6896,0
15,"KIAA0101",1,1,1,0,18,0,6896
15,"KIF23",1,15,11,0,18,46,6850
15,"KLHL25",1,14,9,0,18,95,6801
15,"KNSTRN",1,15,7,0,18,108,6788
15,"LARP6",1,6,3,0,18,0,6896
15,"LCMT2",1,20,12,0,18,41,6855
15,"LCTL",1,27,14,0,18,1,6895
15,"LEO1",1,8,5,0,18,0,6896
15,"LINGO1",1,7,5,0,18,0,6896
15,"LMAN1L",1,13,9,0,18,149,6747
15,"LOXL1",1,6,2,0,18,0,6896
15,"LPCAT4",1,7,4,0,18,0,6896
15,"LRRC28",1,12,6,0,18,0,6896
15,"LRRC49",1,11,8,0,18,0,6896
15,"LTK",1,26,19,0,18,90,6806
15,"LYSMD2",1,5,3,0,18,0,6896
15,"MAGEL2",1,17,13,0,18,9,6887
15,"MAN2C1",1,31,22,0,18,15,6881
15,"MAP1A",1,52,32,0,18,292,6604
15,"MAP2K5",1,5,2,0,18,0,6896
15,"MAPK6",1,1,1,0,18,0,6896
15,"MEF2A",1,6,3,0,18,0,6896
15,"MEIS2",1,2,1,18,0,6896,0
15,"MESDC2",1,2,1,18,0,6896,0
15,"MESP2",1,1,1,0,18,0,6896
15,"MEX3B",1,3,2,18,0,6896,0
15,"MFAP1",1,6,2,0,18,0,6896
15,"MFGE8",1,10,10,0,18,983,5913
15,"MKRN3",1,8,3,0,18,0,6896
15,"MNS1",1,15,8,0,18,78,6818
15,"MORF4L1",1,4,2,0,18,0,6896
15,"MPI",1,12,9,0,18,0,6896
15,"MRPL46",1,10,4,0,18,1,6895
15,"MRPS11",1,7,3,0,18,0,6896
15,"MTFMT",1,12,7,0,18,0,6896
15,"MTHFS",1,3,2,18,0,6896,0
15,"MTHFS,ST20-MTHFS",1,8,6,0,18,59,6837
15,"MTMR10",1,16,11,0,18,225,6671
15,"MYEF2",1,8,3,0,18,1,6895
15,"MYO1E",1,18,13,0,18,0,6896
15,"MYO5A",1,20,18,0,18,24,6872
15,"MYO5C",1,51,27,0,18,103,6793
15,"MYO9A",1,67,37,0,18,18,6878
15,"MYZAP",1,1,1,0,18,0,6896
15,"NDN",1,1,1,0,18,0,6896
15,"NDNL2",1,7,6,18,0,6896,0
15,"NEIL1",1,15,7,0,18,0,6896
15,"NEO1",1,24,12,0,18,0,6896
15,"NGRN",1,10,6,0,18,0,6896
15,"NIPA2",1,6,4,0,18,2,6894
15,"NPTN",1,3,2,18,0,6896,0
15,"NR2E3",1,10,8,0,18,1,6895
15,"NRG4",1,4,2,0,18,0,6896
15,"NTRK3",1,8,6,0,18,0,6896
15,"NUSAP1",1,10,5,0,18,0,6896
15,"NUTM1",1,32,25,0,18,70,6826
15,"OCA2",1,45,23,0,18,43,6853
15,"OIP5",1,3,3,0,18,0,6896
15,"ONECUT1",1,3,2,18,0,6896,0
15,"OR4F15",1,13,6,0,18,1,6895
15,"OR4F6",1,15,6,0,18,1,6895
15,"OR4M2",1,5,1,0,18,0,6896
15,"OR4N4",1,4,3,18,0,6896,0
15,"OTUD7A",1,5,4,18,0,6896,0
15,"PAK6",1,14,11,0,18,130,6766
15,"PAQR5",1,4,3,18,0,6896,0
15,"PARP16",1,7,4,0,18,0,6896
15,"PATL2",1,10,9,18,0,6896,0
15,"PDCD7",1,4,2,0,18,0,6896
15,"PDE8A",1,13,3,0,18,10,6886
15,"PDIA3",1,4,2,0,18,0,6896
15,"PEX11A",1,8,2,0,18,0,6896
15,"PGBD4",1,7,6,18,0,6896,0
15,"PIAS1",1,2,1,18,0,6896,0
15,"PIF1",1,21,12,0,18,1543,5353
15,"PKM",1,3,2,18,0,6896,0
15,"PLA2G4E",1,24,14,0,18,19,6877
15,"PLCB2",1,22,13,0,18,6,6890
15,"PLEKHO2",1,15,9,0,18,7,6889
15,"PLIN1",1,15,13,0,18,6,6890
15,"POLG",1,39,22,0,18,53,6843
15,"PPCDC",1,6,3,0,18,0,6896
15,"PPIB",1,4,2,0,18,0,6896
15,"PPIP5K1",1,6,4,0,18,0,6896
15,"PPP1R14D",1,4,1,0,18,0,6896
15,"PRC1",1,13,8,0,18,32,6864
15,"PRTG",1,19,11,0,18,65,6831
15,"PSMA4",1,2,1,18,0,6896,0
15,"PSTPIP1",1,12,9,0,18,0,6896
15,"PTPLAD1",1,8,5,0,18,27,6869
15,"PTPN9",1,6,4,0,18,0,6896
15,"PYGO1",1,7,4,0,18,25,6871
15,"RAB27A",1,6,5,18,0,6896,0
15,"RAB8B",1,1,1,0,18,0,6896
15,"RAD51",1,5,1,0,18,0,6896
15,"RASGRF1",1,14,10,0,18,3,6893
15,"RASGRP1",1,10,4,0,18,0,6896
15,"RASL12",1,5,2,0,18,0,6896
15,"RBPMS2",1,2,1,18,0,6896,0
15,"RCCD1",1,9,6,0,18,53,6843
15,"RCN2",1,1,1,0,18,0,6896
15,"REC114",1,7,5,0,18,0,6896
15,"RFX7",1,16,11,0,18,6,6890
15,"RGMA",1,7,3,0,18,0,6896
15,"RLBP1",1,16,5,0,18,0,6896
15,"RORA",1,6,3,0,18,17,6879
15,"RPUSD2",1,16,7,0,18,0,6896
15,"RSL24D1",1,1,1,0,18,0,6896
15,"RTF1",1,3,1,0,18,0,6896
15,"SCAMP2",1,10,8,0,18,0,6896
15,"SCAMP5",1,3,2,18,0,6896,0
15,"SCG3",1,8,4,0,18,7,6889
15,"SCG5",1,5,2,0,18,0,6896
15,"SEMA7A",1,15,9,0,18,0,6896
15,"SENP8",1,5,3,0,18,0,6896
15,"SERF2",1,2,1,18,0,6896,0
15,"SERINC4",1,8,3,0,18,1,6895
15,"SH3GL3",1,2,1,18,0,6896,0
15,"SHC4",1,19,9,0,18,3,6893
15,"SHF",1,8,6,0,18,25,6871
15,"SIN3A",1,8,6,0,18,1,6895
15,"SKOR1",1,4,4,0,18,1,6895
15,"SLC12A1",1,33,14,0,18,0,6896
15,"SLC12A6",1,14,8,0,18,0,6896
15,"SLC24A5",1,11,3,0,18,32,6864
15,"SLC30A4",1,2,1,18,0,6896,0
15,"SLC51B",1,4,1,0,18,0,6896
15,"SLCO3A1",1,6,3,0,18,1,6895
15,"SLTM",1,14,7,0,18,0,6896
15,"SMAD6",1,5,1,0,18,0,6896
15,"SNAP23",1,4,2,0,18,0,6896
15,"SNAPC5",1,4,2,0,18,0,6896
15,"SNRPA1",1,5,1,0,18,0,6896
15,"SNUPN",1,13,10,0,18,0,6896
15,"SNURF",1,3,3,0,18,0,6896
15,"SNX1",1,4,3,18,0,6896,0
15,"SNX22",1,3,1,0,18,0,6896
15,"SNX33",1,10,6,0,18,2,6894
15,"SORD",1,2,1,18,0,6896,0
15,"SPATA5L1",1,13,10,0,18,0,6896
15,"SPATA8",1,6,3,0,18,77,6819
15,"SPG21",1,3,1,0,18,0,6896
15,"SPINT1",1,20,15,0,18,0,6896
15,"SPPL2A",1,11,6,0,18,11,6885
15,"SPRED1",1,6,4,0,18,0,6896
15,"ST20",1,2,2,0,18,0,6896
15,"ST8SIA2",1,9,3,0,18,0,6896
15,"STARD5",1,8,7,18,0,6896,0
15,"STOML1",1,6,4,0,18,0,6896
15,"STRC",1,6,2,0,18,0,6896
15,"SV2B",1,20,11,0,18,1,6895
15,"TBC1D21",1,8,5,0,18,3,6893
15,"TBC1D2B",1,14,8,0,18,12,6884
15,"TCF12",1,11,5,0,18,13,6883
15,"TEX9",1,14,7,0,18,0,6896
15,"TGM5",1,25,18,0,18,67,6829
15,"TGM7",1,26,14,0,18,1,6895
15,"THAP10",1,3,3,0,18,0,6896
15,"THBS1",1,19,11,0,18,210,6686
15,"THSD4",1,26,15,0,18,3,6893
15,"TIPIN",1,10,6,0,18,282,6614
15,"TJP1",1,26,19,0,18,92,6804
15,"TLE3",1,5,2,0,18,1,6895
15,"TLN2",1,59,31,0,18,170,6726
15,"TM2D3",1,7,4,0,18,2,6894
15,"TM6SF1",1,5,1,0,18,56,6840
15,"TMCO5A",1,10,6,0,18,0,6896
15,"TMED3",1,6,4,0,18,2,6894
15,"TMEM202",1,12,6,0,18,0,6896
15,"TMEM62",1,12,8,0,18,0,6896
15,"TMEM87A",1,4,3,18,0,6896,0
15,"TMOD2",1,7,2,0,18,3,6893
15,"TMOD3",1,7,3,0,18,0,6896
15,"TNFAIP8L3",1,12,10,0,18,21,6875
15,"TP53BP1",1,29,19,0,18,668,6228
15,"TPM1",1,3,2,18,0,6896,0
15,"TRIM69",1,17,9,0,18,525,6371
15,"TRIM69;TRIM69",1,1,1,0,18,0,6896
15,"TRIP4",1,15,6,0,18,0,6896
15,"TRPM1",1,49,33,0,18,496,6400
15,"TRPM7",1,23,14,0,18,79,6817
15,"TSPAN3",1,4,2,0,18,0,6896
15,"TTC23",1,16,7,0,18,17,6879
15,"TUBGCP4",1,10,7,0,18,0,6896
15,"TUBGCP5",1,23,14,0,18,1,6895
15,"TYRO3",1,10,6,0,18,0,6896
15,"UACA",1,39,21,0,18,1,6895
15,"UBAP1L",1,1,1,0,18,1,6895
15,"UBE2Q2",1,4,3,18,0,6896,0
15,"UBE3A",1,3,1,0,18,4,6892
15,"UBL7",1,6,4,0,18,0,6896
15,"UBR1",1,22,13,0,18,36,6860
15,"UNC13C",1,37,19,0,18,22,6874
15,"UNC45A",1,28,14,0,18,12,6884
15,"USP3",1,8,4,0,18,0,6896
15,"USP50",1,15,8,0,18,0,6896
15,"VIMP",1,4,4,0,18,0,6896
15,"VPS18",1,17,10,0,18,1,6895
15,"VPS33B",1,15,8,0,18,0,6896
15,"VPS39",1,12,5,0,18,0,6896
15,"VWA9",1,7,3,0,18,0,6896
15,"WDR61",1,3,2,18,0,6896,0
15,"WDR76",1,14,8,0,18,244,6652
15,"ZFYVE19",1,12,11,18,0,6896,0
15,"ZNF106",1,37,22,0,18,176,6720
15,"ZNF592",1,15,12,0,18,289,6607
15,"ZNF609",1,15,8,0,18,0,6896
15,"ZNF710",1,9,4,0,18,3,6893
15,"ZNF770",1,8,5,0,18,0,6896
15,"ZSCAN2",1,14,10,0,18,172,6724
15,"ZSCAN29",1,23,20,0,18,674,6222
15,"ZWILCH",1,16,11,0,18,534,6362
16,"AARS",1,22,11,0,18,3,6893
16,"ABCA3",1,45,28,0,18,2,6894
16,"ABCC1",1,40,27,0,18,21,6875
16,"ABCC11",1,50,28,0,18,426,6470
16,"ACSF3",1,17,8,0,18,393,6503
16,"ACSM1",1,26,20,0,18,4,6892
16,"ACSM2A",1,5,4,18,0,6896,0
16,"ACSM2B",1,4,2,0,18,6,6890
16,"ACSM3",1,17,11,0,18,47,6849
16,"ACSM3,ERI2",1,1,1,0,18,0,6896
16,"ACSM5",1,17,9,0,18,2,6894
16,"ADCY7",1,25,16,0,18,1,6895
16,"ADCY9",1,15,10,0,18,26,6870
16,"AGRP",1,3,1,0,18,6,6890
16,"AKTIP",1,1,1,0,18,0,6896
16,"ALDOA",1,6,4,0,18,0,6896
16,"ALG1",1,6,4,0,18,0,6896
16,"AMDHD2,CEMP1",1,3,2,18,0,6896,0
16,"AMFR",1,8,4,0,18,0,6896
16,"ANKS4B",1,8,4,0,18,0,6896
16,"APOBR",1,23,15,0,18,4,6892
16,"APRT",1,4,3,18,0,6896,0
16,"ARHGAP17",1,13,8,0,18,2,6894
16,"ARHGDIG",1,4,2,0,18,0,6896
16,"ARL2BP",1,7,3,0,18,5,6891
16,"ARMC5",1,8,7,18,0,6896,0
16,"ATF7IP2",1,22,10,0,18,7,6889
16,"ATMIN",1,15,10,0,18,0,6896
16,"ATP2A1",1,14,7,0,18,0,6896
16,"ATXN1L",1,6,5,18,0,6896,0
16,"ATXN2L",1,8,2,0,18,1,6895
16,"AXIN1",1,15,12,0,18,8,6888
16,"B3GNT9",1,2,1,18,0,6896,0
16,"BAIAP3",1,28,19,0,18,81,6815
16,"BANP",1,2,1,18,0,6896,0
16,"BCAR1",1,19,11,0,18,5,6891
16,"BCKDK",1,3,3,0,18,0,6896
16,"BEAN1",1,3,3,0,18,23,6873
16,"BRD7",1,4,1,0,18,0,6896
16,"C16orf13",1,4,4,0,18,8,6888
16,"C16orf45",1,4,1,0,18,0,6896
16,"C16orf58",1,10,7,0,18,0,6896
16,"C16orf59",1,5,4,18,0,6896,0
16,"C16orf62",1,28,17,0,18,0,6896
16,"C16orf70",1,7,4,0,18,9,6887
16,"C16orf72",1,4,2,0,18,0,6896
16,"C16orf74",1,1,1,0,18,2,6894
16,"C16orf78",1,8,4,0,18,6,6890
16,"C16orf82",1,8,8,0,18,3,6893
16,"C16orf90",1,2,1,18,0,6896,0
16,"C16orf91",1,5,4,18,0,6896,0
16,"C16orf92",1,4,4,0,18,0,6896
16,"C16orf93",1,8,6,0,18,4,6892
16,"C16orf96",1,16,14,0,18,1,6895
16,"C1QTNF8",1,5,4,18,0,6896,0
16,"CA5A",1,3,3,0,18,0,6896
16,"CA7",1,1,1,0,18,2,6894
16,"CALB2",1,5,4,18,0,6896,0
16,"CAPN15",1,8,6,0,18,3,6893
16,"CAPNS2",1,7,4,0,18,0,6896
16,"CARHSP1",1,7,3,0,18,0,6896
16,"CASKIN1",1,9,4,0,18,0,6896
16,"CBFA2T3",1,11,6,0,18,45,6851
16,"CBFB",1,3,2,18,0,6896,0
16,"CCDC102A",1,6,4,0,18,0,6896
16,"CCDC113",1,15,6,0,18,1,6895
16,"CCDC154",1,9,9,0,18,133,6763
16,"CCDC64B",1,5,3,0,18,1,6895
16,"CCL17",1,4,2,0,18,5,6891
16,"CCL22",1,10,6,0,18,29,6867
16,"CCNF",1,17,8,0,18,0,6896
16,"CD2BP2",1,5,4,18,0,6896,0
16,"CDH1",1,19,13,0,18,0,6896
16,"CDH13",1,16,14,0,18,2,6894
16,"CDH15",1,15,9,0,18,9,6887
16,"CDH16",1,26,17,0,18,9,6887
16,"CDH8",1,12,7,0,18,0,6896
16,"CDIPT",1,2,1,18,0,6896,0
16,"CDK10",1,11,7,0,18,0,6896
16,"CDR2",1,4,1,0,18,0,6896
16,"CDYL2",1,11,7,0,18,1,6895
16,"CEMP1",1,3,2,18,0,6896,0
16,"CENPN",1,15,11,0,18,374,6522
16,"CENPT",1,18,15,0,18,1,6895
16,"CES1",1,6,4,0,18,0,6896
16,"CES2",1,12,8,0,18,0,6896
16,"CES3",1,21,14,0,18,3,6893
16,"CES4A",1,8,6,0,18,49,6847
16,"CFAP20",1,3,1,0,18,0,6896
16,"CFDP1",1,9,7,0,18,0,6896
16,"CHMP1A",1,15,11,0,18,5,6891
16,"CHP2",1,6,4,0,18,2,6894
16,"CHST4",1,12,4,0,18,4,6892
16,"CHST6",1,8,5,0,18,0,6896
16,"CIAPIN1",1,10,3,0,18,24,6872
16,"CIRH1A",1,12,7,0,18,10,6886
16,"CKLF-CMTM1,CMTM1",1,2,1,18,0,6896,0
16,"CLCN7",1,5,4,18,0,6896,0
16,"CLDN6",1,2,2,0,18,0,6896
16,"CLDN9",1,3,1,0,18,0,6896
16,"CLEC16A",1,19,12,0,18,4,6892
16,"CLEC3A",1,11,4,0,18,121,6775
16,"CLN3",1,6,5,18,0,6896,0
16,"CLUAP1",1,15,9,0,18,0,6896
16,"CMC2",1,4,2,0,18,382,6514
16,"CMIP",1,4,3,18,0,6896,0
16,"CMTM1;CMTM1",1,1,1,0,18,0,6896
16,"CMTM4",1,5,4,18,0,6896,0
16,"CMTR2",1,22,13,0,18,610,6286
16,"CNGB1",1,48,32,0,18,639,6257
16,"CNOT1",1,19,11,0,18,1,6895
16,"COG7",1,14,9,0,18,7,6889
16,"COG8",1,12,6,0,18,0,6896
16,"COQ9",1,15,7,0,18,0,6896
16,"CORO1A",1,2,2,0,18,0,6896
16,"CORO7-PAM16,PAM16",1,4,3,18,0,6896,0
16,"COTL1",1,2,1,18,0,6896,0
16,"COX4I1",1,4,2,0,18,14,6882
16,"CPNE2",1,14,4,0,18,0,6896
16,"CPNE7",1,12,11,18,0,6896,0
16,"CRAMP1L",1,14,7,0,18,3,6893
16,"CREBBP",1,26,18,0,18,1,6895
16,"CRYM",1,7,2,0,18,0,6896
16,"CSNK2A2",1,1,1,0,18,0,6896
16,"CTCF",1,2,2,0,18,0,6896
16,"CTF1",1,1,1,0,18,0,6896
16,"CTRB1",1,1,1,0,18,0,6896
16,"CTRB2",1,1,1,0,18,0,6896
16,"CTRL",1,13,9,0,18,0,6896
16,"CTU2",1,18,14,0,18,87,6809
16,"CX3CL1",1,14,5,0,18,0,6896
16,"CYB5B",1,3,2,18,0,6896,0
16,"DBNDD1",1,3,3,0,18,0,6896
16,"DCUN1D3",1,2,1,18,0,6896,0
16,"DDX19A",1,5,1,0,18,0,6896
16,"DDX19B",1,3,2,18,0,6896,0
16,"DDX28",1,15,10,0,18,44,6852
16,"DECR2",1,11,6,0,18,0,6896
16,"DHX38",1,23,11,0,18,0,6896
16,"DNAH3",1,151,86,0,18,409,6487
16,"DNASE1L2",1,8,7,18,0,6896,0
16,"DOC2A",1,9,6,0,18,0,6896
16,"DOK4",1,8,6,0,18,0,6896
16,"DPEP1",1,6,4,0,18,0,6896
16,"DPEP2",1,11,8,0,18,0,6896
16,"DPEP3",1,8,6,0,18,1,6895
16,"DUS2",1,15,10,0,18,0,6896
16,"DYNC1LI2",1,5,1,0,18,0,6896
16,"DYNLRB2",1,5,3,0,18,0,6896
16,"E2F4",1,2,2,0,18,0,6896
16,"E4F1",1,11,5,0,18,0,6896
16,"EARS2",1,15,10,0,18,128,6768
16,"ECI1",1,11,5,0,18,0,6896
16,"EDC4",1,11,6,0,18,0,6896
16,"EEF2K",1,29,18,0,18,37,6859
16,"EIF3C,EIF3CL",1,1,1,0,18,0,6896
16,"ELMO3",1,17,13,0,18,57,6839
16,"EMC8",1,2,1,18,0,6896,0
16,"EME2",1,8,6,0,18,1,6895
16,"EMP2",1,12,8,0,18,0,6896
16,"ENKD1",1,8,7,18,0,6896,0
16,"ERCC4",1,25,12,0,18,39,6857
16,"ERN2",1,30,17,0,18,466,6430
16,"ESRP2",1,14,6,0,18,0,6896
16,"EXOC3L1",1,17,14,0,18,39,6857
16,"EXOSC6",1,1,1,0,18,0,6896
16,"FA2H",1,10,5,0,18,0,6896
16,"FAM192A",1,2,2,0,18,0,6896
16,"FAM195A",1,2,1,18,0,6896,0
16,"FAM57B",1,1,1,0,18,0,6896
16,"FAM65A",1,15,10,0,18,3,6893
16,"FAM92B",1,11,5,0,18,0,6896
16,"FBXL19",1,4,4,0,18,432,6464
16,"FBXL8",1,1,1,0,18,0,6896
16,"FBXO31",1,3,2,18,0,6896,0
16,"FHOD1",1,20,9,0,18,10,6886
16,"FLYWCH1",1,13,10,0,18,1,6895
16,"FOPNL",1,5,2,0,18,0,6896
16,"FOXF1",1,3,2,18,0,6896,0
16,"FOXL1",1,3,3,0,18,3,6893
16,"FTO",1,13,7,0,18,0,6896
16,"FUK",1,27,20,0,18,4,6892
16,"FUS",1,3,2,18,0,6896,0
16,"GABARAPL2",1,2,1,18,0,6896,0
16,"GALNS",1,19,12,0,18,21,6875
16,"GAN",1,9,4,0,18,0,6896
16,"GAS8",1,23,10,0,18,45,6851
16,"GCSH",1,1,1,0,18,0,6896
16,"GDE1",1,7,4,0,18,0,6896
16,"GDPD3",1,11,10,18,0,6896,0
16,"GFER",1,4,1,0,18,49,6847
16,"GFOD2",1,6,3,0,18,0,6896
16,"GGA2",1,13,7,0,18,254,6642
16,"GINS2",1,6,2,0,18,0,6896
16,"GINS3",1,3,2,18,0,6896,0
16,"GLG1",1,6,2,0,18,0,6896
16,"GLIS2",1,5,5,0,18,6,6890
16,"GLYR1",1,3,1,0,18,0,6896
16,"GNAO1",1,5,3,0,18,0,6896
16,"GNPTG",1,9,3,0,18,0,6896
16,"GP2",1,14,6,0,18,2,6894
16,"GPR114",1,19,6,0,18,0,6896
16,"GPR139",1,11,5,0,18,1,6895
16,"GPR97",1,12,8,0,18,44,6852
16,"GPRC5B",1,8,6,0,18,0,6896
16,"GPT2",1,8,7,18,0,6896,0
16,"GRIN2A",1,20,9,0,18,0,6896
16,"GSE1",1,30,15,0,18,0,6896
16,"GSG1L",1,1,1,0,18,0,6896
16,"GSPT1",1,3,1,0,18,0,6896
16,"GTF3C1",1,36,23,0,18,148,6748
16,"HAGH",1,11,9,0,18,4,6892
16,"HAS3",1,7,4,0,18,4,6892
16,"HBM",1,3,1,0,18,0,6896
16,"HBQ1",1,2,2,0,18,1,6895
16,"HCFC1R1",1,3,2,18,0,6896,0
16,"HEATR3",1,15,8,0,18,3,6893
16,"HERPUD1",1,12,2,0,18,134,6762
16,"HIRIP3",1,13,10,0,18,0,6896
16,"HMOX2",1,11,7,0,18,0,6896
16,"HN1L",1,1,1,0,18,0,6896
16,"HP",1,5,4,18,0,6896,0
16,"HPR",1,14,7,0,18,0,6896
16,"HS3ST2",1,2,1,18,0,6896,0
16,"HS3ST4",1,4,4,0,18,3,6893
16,"HSBP1",1,2,2,0,18,0,6896
16,"HSD11B2",1,6,4,0,18,0,6896
16,"HSD17B2",1,14,9,0,18,1,6895
16,"HSF4",1,5,2,0,18,0,6896
16,"IFT140",1,35,23,0,18,54,6842
16,"IGFALS",1,16,12,0,18,1,6895
16,"IGSF6",1,9,6,0,18,0,6896
16,"IL17C",1,6,4,0,18,0,6896
16,"IL21R",1,9,6,0,18,1,6895
16,"IL32",1,6,5,18,0,6896,0
16,"INO80E",1,5,3,0,18,0,6896
16,"IQCK",1,7,5,0,18,184,6712
16,"IRF8",1,9,5,0,18,0,6896
16,"IRX3",1,2,1,18,0,6896,0
16,"IRX5",1,3,2,18,0,6896,0
16,"IRX6",1,12,8,0,18,1,6895
16,"IST1",1,10,7,0,18,7,6889
16,"ITFG1",1,5,3,0,18,0,6896
16,"ITFG3",1,17,11,0,18,0,6896
16,"ITGAD",1,23,11,0,18,7,6889
16,"ITPRIPL2",1,5,2,0,18,0,6896
16,"JMJD8",1,7,6,18,0,6896,0
16,"JPH3",1,19,14,0,18,0,6896
16,"KARS",1,15,8,0,18,0,6896
16,"KATNB1",1,7,4,0,18,9,6887
16,"KCTD19",1,15,10,0,18,10,6886
16,"KDM8",1,13,5,0,18,0,6896
16,"KIAA0430",1,19,9,0,18,1,6895
16,"KIAA0513",1,11,3,0,18,0,6896
16,"KIAA0895L",1,4,3,18,0,6896,0
16,"KIF22",1,11,6,0,18,1,6895
16,"KIFC3",1,10,7,0,18,1,6895
16,"KLHL36",1,7,3,0,18,0,6896
16,"KNOP1",1,11,6,0,18,0,6896
16,"KREMEN2",1,5,3,0,18,1,6895
16,"LAT",1,4,2,0,18,0,6896
16,"LCAT",1,3,2,18,0,6896,0
16,"LCMT1",1,3,1,0,18,0,6896
16,"LDHD",1,7,6,18,0,6896,0
16,"LMF1",1,20,12,0,18,4,6892
16,"LOC81691",1,14,8,0,18,0,6896
16,"LONP2",1,11,8,0,18,0,6896
16,"LRRC29",1,6,2,0,18,7,6889
16,"LRRC36",1,17,12,0,18,85,6811
16,"LUC7L",1,5,2,0,18,0,6896
16,"MAF",1,2,2,0,18,0,6896
16,"MAP1LC3B",1,3,2,18,0,6896,0
16,"MAPK3",1,2,1,18,0,6896,0
16,"MARVELD3",1,16,7,0,18,1376,5520
16,"MBTPS1",1,28,15,0,18,2,6894
16,"MC1R",1,20,17,0,18,187,6709
16,"METRN",1,1,1,0,18,0,6896
16,"MGRN1",1,6,3,0,18,2,6894
16,"MKL2",1,18,13,0,18,5,6891
16,"MLKL",1,24,17,0,18,11,6885
16,"MLST8",1,2,2,0,18,0,6896
16,"MLYCD",1,10,7,0,18,0,6896
16,"MMP15",1,19,6,0,18,0,6896
16,"MMP2",1,14,9,0,18,0,6896
16,"MMP25",1,11,7,0,18,0,6896
16,"MON1B",1,6,5,18,0,6896,0
16,"MPG",1,7,6,18,0,6896,0
16,"MPHOSPH6",1,6,4,0,18,330,6566
16,"MRPS34",1,4,3,18,0,6896,0
16,"MSLN",1,11,11,0,18,2,6894
16,"MT1B",1,4,3,18,0,6896,0
16,"MT1E",1,2,1,18,0,6896,0
16,"MT1F",1,4,2,0,18,0,6896
16,"MT1G",1,2,1,18,0,6896,0
16,"MT1H",1,2,1,18,0,6896,0
16,"MT3",1,1,1,0,18,0,6896
16,"MT4",1,5,3,0,18,9,6887
16,"MTHFSD",1,20,12,0,18,154,6742
16,"MTSS1L",1,9,6,0,18,0,6896
16,"MVD",1,14,9,0,18,0,6896
16,"MVP",1,18,11,0,18,0,6896
16,"MYLPF",1,2,1,18,0,6896,0
16,"N4BP1",1,6,3,0,18,0,6896
16,"NAA60",1,5,4,18,0,6896,0
16,"NAE1",1,7,4,0,18,0,6896
16,"NARFL",1,14,8,0,18,0,6896
16,"NDE1",1,3,3,0,18,0,6896
16,"NDRG4",1,6,3,0,18,0,6896
16,"NDUFAB1",1,3,1,0,18,0,6896
16,"NDUFB10",1,3,1,0,18,0,6896
16,"NECAB2",1,14,10,0,18,166,6730
16,"NETO2",1,4,2,0,18,0,6896
16,"NFAT5",1,12,11,18,0,6896,0
16,"NFATC2IP",1,4,2,0,18,0,6896
16,"NFATC3",1,23,11,0,18,0,6896
16,"NHLRC4",1,2,2,0,18,0,6896
16,"NIP7",1,4,1,0,18,0,6896
16,"NKD1",1,8,4,0,18,0,6896
16,"NME4",1,6,3,0,18,0,6896
16,"NOB1",1,10,6,0,18,0,6896
16,"NOL3",1,4,3,18,0,6896,0
16,"NQO1",1,14,9,0,18,275,6621
16,"NRN1L",1,11,7,0,18,1,6895
16,"NSMCE1",1,6,5,18,0,6896,0
16,"NTHL1",1,9,5,0,18,0,6896
16,"NTN3",1,4,2,0,18,0,6896
16,"NUBP1",1,7,4,0,18,83,6813
16,"NUBP2",1,5,3,0,18,1,6895
16,"NUDT16L1",1,6,5,18,0,6896,0
16,"NUDT7",1,14,9,0,18,248,6648
16,"NUP93",1,23,8,0,18,1,6895
16,"NUPR1",1,3,2,18,0,6896,0
16,"OGFOD1",1,25,8,0,18,11,6885
16,"OR1F1",1,12,6,0,18,12,6884
16,"ORAI3",1,4,2,0,18,0,6896
16,"ORC6",1,5,4,18,0,6896,0
16,"OSGIN1",1,14,10,0,18,3,6893
16,"OTOA",1,9,4,0,18,3,6893
16,"PABPN1L",1,7,6,18,0,6896,0
16,"PALB2",1,33,20,0,18,53,6843
16,"PAPD5",1,1,1,0,18,0,6896
16,"PAQR4",1,2,2,0,18,1,6895
16,"PARD6A",1,3,2,18,0,6896,0
16,"PARN",1,14,9,0,18,1,6895
16,"PDF",1,2,1,18,0,6896,0
16,"PDIA2",1,27,22,0,18,309,6587
16,"PDP2",1,13,7,0,18,1,6895
16,"PDPK1",1,3,1,0,18,0,6896
16,"PDPR",1,13,9,0,18,1,6895
16,"PDXDC1",1,13,1,0,18,0,6896
16,"PGP",1,3,3,0,18,10,6886
16,"PHKB",1,30,19,0,18,12,6884
16,"PHKG2",1,5,4,18,0,6896,0
16,"PHLPP2",1,33,17,0,18,176,6720
16,"PIEZO1",1,33,29,0,18,1566,5330
16,"PKD1",1,19,11,0,18,198,6698
16,"PKMYT1",1,6,4,0,18,0,6896
16,"PLA2G15",1,4,2,0,18,0,6896
16,"PLCG2",1,31,17,0,18,53,6843
16,"PLEKHG4",1,27,19,0,18,84,6812
16,"PLK1",1,11,7,0,18,0,6896
16,"PLLP",1,7,4,0,18,0,6896
16,"PMM2",1,10,6,0,18,4,6892
16,"POLR2C",1,5,2,0,18,0,6896
